"","Country","Lat","Long","date","val"
"545","Canada",53.9333,-116.5765,2020-01-23,0
"546","Canada",52.9399,-73.5491,2020-01-23,0
"547","Albania",41.1533,20.1683,2020-01-23,0
"548","Cyprus",35.1264,33.4299,2020-01-23,0
"549","Brunei",4.5353,114.7277,2020-01-23,0
"550","US",47.4009,-121.4905,2020-01-23,0
"551","US",42.1657,-74.9481,2020-01-23,0
"552","US",36.1162,-119.6816,2020-01-23,0
"553","US",42.2302,-71.5301,2020-01-23,0
"554","US",35.4437,139.638,2020-01-23,0
"555","US",37.6489,-122.6655,2020-01-23,0
"556","US",33.0406,-83.6431,2020-01-23,0
"557","US",39.0598,-105.3111,2020-01-23,0
"558","US",27.7663,-81.6868,2020-01-23,0
"559","US",40.2989,-74.521,2020-01-23,0
"560","US",44.572,-122.0709,2020-01-23,0
"561","US",31.0545,-97.5635,2020-01-23,0
"562","US",40.3495,-88.9861,2020-01-23,0
"563","US",40.5908,-77.2098,2020-01-23,0
"564","US",42.0115,-93.2105,2020-01-23,0
"565","US",39.0639,-76.8021,2020-01-23,0
"566","US",35.6301,-79.8064,2020-01-23,0
"567","US",33.8569,-80.945,2020-01-23,0
"568","US",35.7478,-86.6923,2020-01-23,0
"569","US",37.7693,-78.17,2020-01-23,0
"570","US",33.7298,-111.4312,2020-01-23,0
"571","US",39.8494,-86.2583,2020-01-23,0
"572","US",37.6681,-84.6701,2020-01-23,0
"573","US",38.8974,-77.0268,2020-01-23,0
"574","US",38.3135,-117.0554,2020-01-23,0
"575","US",43.4525,-71.5639,2020-01-23,0
"576","US",45.6945,-93.9002,2020-01-23,0
"577","US",41.1254,-98.2681,2020-01-23,0
"578","US",40.3888,-82.7649,2020-01-23,0
"579","US",41.6809,-71.5118,2020-01-23,0
"580","US",44.2685,-89.6165,2020-01-23,0
"581","US",41.5978,-72.7554,2020-01-23,0
"582","US",21.0943,-157.4983,2020-01-23,0
"583","US",35.5653,-96.9289,2020-01-23,0
"584","US",40.15,-111.8624,2020-01-23,0
"585","Burkina Faso",12.2383,-1.5616,2020-01-23,0
"586","Holy See",41.9029,12.4534,2020-01-23,0
"587","Mongolia",46.8625,103.8467,2020-01-23,0
"588","Panama",8.538,-80.7821,2020-01-23,0
"589","US",38.5266,-96.7265,2020-01-23,0
"590","US",31.1695,-91.8678,2020-01-23,0
"591","US",38.4561,-92.2884,2020-01-23,0
"592","US",44.0459,-72.7107,2020-01-23,0
"593","US",61.3707,-152.4044,2020-01-23,0
"594","US",34.9697,-92.3731,2020-01-23,0
"595","US",39.3185,-75.5071,2020-01-23,0
"596","US",44.2405,-114.4788,2020-01-23,0
"597","US",44.6939,-69.3819,2020-01-23,0
"598","US",43.3266,-84.5361,2020-01-23,0
"599","US",32.7416,-89.6787,2020-01-23,0
"600","US",46.9219,-110.4544,2020-01-23,0
"601","US",34.8405,-106.2485,2020-01-23,0
"602","US",47.5289,-99.784,2020-01-23,0
"603","US",44.2998,-99.4388,2020-01-23,0
"604","US",38.4912,-80.9545,2020-01-23,0
"605","US",42.756,-107.3025,2020-01-23,0
"606","China",30.9756,112.2707,2020-01-23,444
"607","Iran",32,53,2020-01-23,0
"608","Korea, South",36,128,2020-01-23,1
"609","France",46.2276,2.2137,2020-01-23,0
"610","China",23.3417,113.4244,2020-01-23,32
"611","China",33.882,113.614,2020-01-23,5
"612","China",29.1832,120.0934,2020-01-23,27
"613","China",27.6104,111.7088,2020-01-23,9
"614","China",31.8257,117.2264,2020-01-23,9
"615","China",27.614,115.7221,2020-01-23,7
"616","China",36.3427,118.1498,2020-01-23,6
"617","Cruise Ship",35.4437,139.638,2020-01-23,0
"618","China",32.9711,119.455,2020-01-23,5
"619","China",30.0572,107.874,2020-01-23,9
"620","China",30.6171,102.7103,2020-01-23,8
"621","China",47.862,127.7615,2020-01-23,2
"622","Denmark",56.2639,9.5018,2020-01-23,0
"623","China",40.1824,116.4142,2020-01-23,22
"624","China",31.202,121.4491,2020-01-23,16
"625","China",39.549,116.1306,2020-01-23,1
"626","China",26.0789,117.9874,2020-01-23,5
"627","China",23.8298,108.7881,2020-01-23,5
"628","China",35.1917,108.8701,2020-01-23,3
"629","China",24.974,101.487,2020-01-23,2
"630","China",19.1959,109.7453,2020-01-23,5
"631","China",26.8154,106.8748,2020-01-23,3
"632","China",39.3054,117.323,2020-01-23,4
"633","China",37.5777,112.2922,2020-01-23,1
"634","China",37.8099,101.0583,2020-01-23,2
"635","China",22.3,114.2,2020-01-23,2
"636","China",41.2956,122.6085,2020-01-23,3
"637","China",43.6661,126.1923,2020-01-23,1
"638","Czechia",49.8175,15.473,2020-01-23,0
"639","China",41.1129,85.2401,2020-01-23,2
"640","China",44.0935,113.9448,2020-01-23,0
"641","China",37.2692,106.1655,2020-01-23,1
"642","Taiwan*",23.7,121,2020-01-23,1
"643","Vietnam",16,108,2020-01-23,2
"644","Russia",60,90,2020-01-23,0
"645","China",35.7452,95.9956,2020-01-23,0
"646","China",22.1667,113.55,2020-01-23,2
"647","Moldova",47.4116,28.3699,2020-01-23,0
"648","Bolivia",-16.2902,-63.5887,2020-01-23,0
"649","Denmark",61.8926,-6.9118,2020-01-23,0
"650","France",18.0708,-63.0501,2020-01-23,0
"651","Honduras",15.2,-86.2419,2020-01-23,0
"652","United Kingdom",49.3723,-2.3644,2020-01-23,0
"653","Canada",46.5653,-66.4619,2020-01-23,0
"654","China",31.6927,88.0924,2020-01-23,0
"655","Congo (Kinshasa)",-4.0383,21.7587,2020-01-23,0
"656","Cote d'Ivoire",7.54,-5.5471,2020-01-23,0
"657","France",17.9,-62.8333,2020-01-23,0
"658","Jamaica",18.1096,-77.2975,2020-01-23,0
"659","Reunion",-21.1151,55.5364,2020-01-23,0
"660","Turkey",38.9637,35.2433,2020-01-23,0
"661","United Kingdom",36.1408,-5.3536,2020-01-23,0
"662","US",47.6477,-122.6413,2020-01-23,0
"663","US",38.3105,-121.9018,2020-01-23,0
"664","US",37.0454,-121.958,2020-01-23,0
"665","US",38.5025,-122.2654,2020-01-23,0
"666","US",34.3705,-119.1391,2020-01-23,0
"667","US",42.4097,-71.8571,2020-01-23,0
"668","US",33.9191,-84.0167,2020-01-23,0
"669","US",33.7956,-84.2279,2020-01-23,0
"670","US",37.5455,-82.7779,2020-01-23,0
"671","US",33.4502,-84.4803,2020-01-23,0
"672","US",32.4893,-94.8521,2020-01-23,0
"673","US",40.2589,-74.124,2020-01-23,0
"674","US",40.0712,-74.8649,2020-01-23,0
"675","US",39.9259,-75.1196,2020-01-23,0
"676","US",40.8568,-74.1285,2020-01-23,0
"677","US",40.6976,-74.2632,2020-01-23,0
"678","US",39.6553,-106.8287,2020-01-23,0
"679","US",40.6956,-105.5943,2020-01-23,0
"680","US",39.6203,-104.3326,2020-01-23,0
"681","US",38.5458,-106.9253,2020-01-23,0
"682","US",41.9879,-88.4016,2020-01-23,0
"683","US",41.0458,-75.2479,2020-01-23,0
"684","US",39.9526,-75.1652,2020-01-23,0
"685","US",36.8508,-76.2859,2020-01-23,0
"686","US",38.8816,-77.091,2020-01-23,0
"687","US",38.2042,-77.6078,2020-01-23,0
"688","US",39.0768,-77.6536,2020-01-23,0
"689","US",38.7849,-76.8721,2020-01-23,0
"690","US",41.3912,-95.4778,2020-01-23,0
"691","US",34.2465,-80.607,2020-01-23,0
"692","US",32.0575,-111.6661,2020-01-23,0
"693","US",41.4277,-85.355,2020-01-23,0
"694","US",39.8522,-77.2865,2020-01-23,0
"695","US",40.0106,-86.4997,2020-01-23,0
"696","US",43.0186,-89.5498,2020-01-23,0
"697","US",44.7509,-92.3814,2020-01-23,0
"698","US",41.4339,-81.6758,2020-01-23,0
"699","US",41.2603,-111.9522,2020-01-23,0
"700","US",43.0279,-73.135,2020-01-23,0
"701","US",44.8254,-93.7842,2020-01-23,0
"702","US",26.8946,-81.9098,2020-01-23,0
"703","US",34.2515,-84.4803,2020-01-23,0
"704","US",33.1795,-96.493,2020-01-23,0
"705","US",38.1938,-85.6435,2020-01-23,0
"706","US",29.6499,-90.1121,2020-01-23,0
"707","US",40.7909,-121.8474,2020-01-23,0
"708","US",34.8606,-81.9535,2020-01-23,0
"709","US",38.4333,-84.3542,2020-01-23,0
"710","US",41.6699,-91.5984,2020-01-23,0
"711","US",42.3118,-73.1822,2020-01-23,0
"712","US",36.1343,-86.822,2020-01-23,0
"713","US",43.1261,-123.2492,2020-01-23,0
"714","US",36.9859,-119.2321,2020-01-23,0
"715","US",39.5839,-76.3637,2020-01-23,0
"716","US",39.8065,-86.5401,2020-01-23,0
"717","US",40.7453,-74.0535,2020-01-23,0
"718","US",38.8454,-94.8521,2020-01-23,0
"719","US",47.175,-120.9319,2020-01-23,0
"720","US",27.4799,-82.3452,2020-01-23,0
"721","US",44.8446,-122.5927,2020-01-23,0
"722","US",30.5773,-86.6611,2020-01-23,0
"723","US",34.0132,-85.1479,2020-01-23,0
"724","US",33.9533,-117.3961,2020-01-23,0
"725","US",35.1269,-89.9253,2020-01-23,0
"726","US",38.6103,-90.4125,2020-01-23,0
"727","US",40.9849,-72.6151,2020-01-23,0
"728","US",41.8586,-74.3118,2020-01-23,0
"729","US",29.028,-81.0755,2020-01-23,0
"730","US",38.9085,-77.2405,2020-01-23,0
"731","US",42.9931,-71.0498,2020-01-23,0
"732","US",38.9072,-77.0369,2020-01-23,0
"733","US",40.229,-75.3879,2020-01-23,0
"734","US",37.6017,-121.7195,2020-01-23,0
"735","US",26.1901,-80.3659,2020-01-23,0
"736","US",26.663,-81.9535,2020-01-23,0
"737","US",32.8162,-111.2845,2020-01-23,0
"738","US",41.1489,-73.983,2020-01-23,0
"739","US",43.0324,-73.936,2020-01-23,0
"740","US",32.7957,-79.7848,2020-01-23,0
"741","US",45.7466,-122.5194,2020-01-23,0
"742","US",33.8999,-84.5641,2020-01-23,0
"743","US",40.9629,-112.0953,2020-01-23,0
"744","US",38.9108,-104.4723,2020-01-23,0
"745","US",21.307,-157.8584,2020-01-23,0
"746","US",42.3345,-122.7647,2020-01-23,0
"747","US",47.7425,-123.304,2020-01-23,0
"748","US",34.3672,-80.5883,2020-01-23,0
"749","US",42.6953,-121.6142,2020-01-23,0
"750","US",37.2519,-119.6963,2020-01-23,0
"751","US",47.0676,-122.1295,2020-01-23,0
"752","US",36.1593,-95.941,2020-01-23,0
"753","US",39.2587,-104.9389,2020-01-23,0
"754","US",41.8882,-71.4774,2020-01-23,0
"755","US",35.7211,-79.1781,2020-01-23,0
"756","US",39.9078,-75.3879,2020-01-23,0
"757","US",41.3148,-96.1951,2020-01-23,0
"758","US",38.0606,-84.4803,2020-01-23,0
"759","US",39.8362,-86.1752,2020-01-23,0
"760","US",42.4672,-71.2874,2020-01-23,0
"761","US",40.6546,-73.5594,2020-01-23,0
"762","US",44.9964,-93.0616,2020-01-23,0
"763","US",40.5608,-119.6035,2020-01-23,0
"764","US",41.6739,-75.2479,2020-01-23,0
"765","US",38.7646,-121.9018,2020-01-23,0
"766","US",37.3541,-121.9552,2020-01-23,0
"767","US",36.0796,-115.094,2020-01-23,0
"768","US",29.5693,-95.8143,2020-01-23,0
"769","US",47.1981,-119.3732,2020-01-23,0
"770","US",30.769,-86.9824,2020-01-23,0
"771","US",35.9179,-86.8622,2020-01-23,0
"772","US",40.7128,-74.006,2020-01-23,0
"773","US",39.1547,-77.2405,2020-01-23,0
"774","US",42.3601,-71.0589,2020-01-23,0
"775","US",39.7392,-104.9903,2020-01-23,0
"776","US",39.5912,-106.064,2020-01-23,0
"777","US",40.9263,-74.077,2020-01-23,0
"778","US",29.7752,-95.3103,2020-01-23,0
"779","US",37.7749,-122.4194,2020-01-23,0
"780","US",37.8534,-121.9018,2020-01-23,0
"781","US",33.7879,-117.8531,2020-01-23,0
"782","US",42.1767,-71.1449,2020-01-23,0
"783","US",33.2918,-112.4291,2020-01-23,0
"784","US",35.8032,-78.5661,2020-01-23,0
"785","US",41.122,-73.7949,2020-01-23,0
"786","US",43.9088,-71.826,2020-01-23,0
"787","US",27.9904,-82.3018,2020-01-23,0
"788","US",39.0916,-120.8039,2020-01-23,0
"789","US",37.563,-122.3255,2020-01-23,0
"790","US",38.578,-122.9888,2020-01-23,0
"791","US",45.775,-118.7606,2020-01-23,0
"792","US",33.8034,-84.3963,2020-01-23,0
"793","US",45.547,-123.1386,2020-01-23,0
"794","US",48.033,-121.8339,2020-01-23,0
"795","US",40.745,-123.8695,2020-01-23,0
"796","US",38.4747,-121.3542,2020-01-23,0
"797","US",32.7157,-117.1611,2020-01-23,0
"798","US",36.5761,-120.9876,2020-01-23,0
"799","US",34.0522,-118.2437,2020-01-23,0
"800","US",47.6062,-122.3321,2020-01-23,1
"801","US",41.7377,-87.6976,2020-01-23,0
"802","US",48.4242,-121.7114,2020-01-23,0
"803","US",46.8646,-122.7696,2020-01-23,0
"804","US",48.1976,-122.5795,2020-01-23,0
"805","US",48.8787,-121.9719,2020-01-23,0
"806","US",38.0834,-122.7633,2020-01-23,0
"807","US",38.196,-120.6805,2020-01-23,0
"808","US",37.5091,-120.9876,2020-01-23,0
"809","US",36.6066,-120.189,2020-01-23,0
"810","US",42.632,-70.7829,2020-01-23,0
"811","US",30.7917,-82.0843,2020-01-23,0
"812","US",26.07,-81.4279,2020-01-23,0
"813","US",27.8764,-82.7779,2020-01-23,0
"814","US",29.7938,-82.4944,2020-01-23,0
"815","US",30.5927,-81.8224,2020-01-23,0
"816","US",28.3232,-82.4319,2020-01-23,0
"817","US",32.7767,-96.797,2020-01-23,0
"818","US",32.7732,-97.3517,2020-01-23,0
"819","US",30.3883,-95.6963,2020-01-23,0
"820","US",40.5726,-74.4927,2020-01-23,0
"821","US",39.58,-105.2663,2020-01-23,0
"822","US",45.5146,-122.5863,2020-01-23,0
"823","US",44.9267,-123.4919,2020-01-23,0
"824","US",43.8325,-121.2617,2020-01-23,0
"825","US",42.3334,-88.2668,2020-01-23,0
"826","US",42.3689,-87.8272,2020-01-23,0
"827","US",40.4108,-75.2479,2020-01-23,0
"828","US",37.7772,-77.5161,2020-01-23,0
"829","US",34.7253,-80.6771,2020-01-23,0
"830","US",36.4933,-82.3452,2020-01-23,0
"831","US",39.4638,-86.1345,2020-01-23,0
"832","US",40.4483,-86.1345,2020-01-23,0
"833","US",41.6228,-86.3377,2020-01-23,0
"834","US",42.6712,-97.8722,2020-01-23,0
"835","US",40.8685,-81.2519,2020-01-23,0
"836","US",45.3293,-93.2197,2020-01-23,0
"837","US",43.9952,-92.3814,2020-01-23,0
"838","US",40.8298,-110.9984,2020-01-23,0
"839","US",41.256,-73.3709,2020-01-23,0
"840","US",41.7866,-73.2765,2020-01-23,0
"841","US",29.9511,-90.0715,2020-01-23,0
"842","US",43.8901,-102.2548,2020-01-23,0
"843","US",44.4797,-98.2213,2020-01-23,0
"844","US",43.0985,-98.3965,2020-01-23,0
"845","US",43.7242,-98.2213,2020-01-23,0
"846","US",43.6632,-96.8351,2020-01-23,0
"847","US",42.9815,-97.8722,2020-01-23,0
"848","US",33.8837,-106.7235,2020-01-23,0
"849","US",35.0178,-106.6291,2020-01-23,0
"850","US",42.5922,-83.3362,2020-01-23,0
"851","US",42.2791,-83.3362,2020-01-23,0
"852","US",39.5393,-75.6674,2020-01-23,0
"853","Cuba",22,-80,2020-01-23,0
"854","Guyana",5,-58.75,2020-01-23,0
"855","Australia",-35.4735,149.0124,2020-01-23,0
"856","United Kingdom",55.3781,-3.436,2020-01-23,0
"857","Kazakhstan",48.0196,66.9237,2020-01-23,0
"858","France",-17.6797,149.4068,2020-01-23,0
"859","Cayman Islands",19.3133,-81.2546,2020-01-23,0
"860","Guadeloupe",16.265,-61.551,2020-01-23,0
"861","Canada",53.7609,-98.8139,2020-01-23,0
"862","Canada",52.9399,-106.4509,2020-01-23,0
"863","Ethiopia",9.145,40.4897,2020-01-23,0
"864","Sudan",12.8628,30.2176,2020-01-23,0
"865","Guinea",9.9456,-9.6966,2020-01-23,0
"866","Aruba",12.5211,-69.9683,2020-01-23,0
"867","Canada",37.6489,-122.6655,2020-01-23,0
"868","Kenya",-0.0236,37.9062,2020-01-23,0
"869","Antigua and Barbuda",17.0608,-61.7964,2020-01-23,0
"870","US",32.3182,-86.9023,2020-01-23,0
"871","Uruguay",-32.5228,-55.7658,2020-01-23,0
"872","Ghana",7.9465,-1.0232,2020-01-23,0
"873","US",18.2208,-66.5901,2020-01-23,0
"874","Jersey",49.19,-2.11,2020-01-23,0
"875","Namibia",-22.9576,18.4904,2020-01-23,0
"876","Seychelles",-4.6796,55.492,2020-01-23,0
"877","Trinidad and Tobago",10.6918,-61.2225,2020-01-23,0
"878","Venezuela",6.4238,-66.5897,2020-01-23,0
"879","Curacao",12.1696,-68.99,2020-01-23,0
"880","Eswatini",-26.5225,31.4659,2020-01-23,0
"881","Gabon",-0.8037,11.6094,2020-01-23,0
"882","Guatemala",15.7835,-90.2308,2020-01-23,0
"883","Guernsey",49.45,-2.58,2020-01-23,0
"884","Mauritania",21.0079,10.9408,2020-01-23,0
"885","Rwanda",-1.9403,29.8739,2020-01-23,0
"886","Saint Lucia",13.9094,-60.9789,2020-01-23,0
"887","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-01-23,0
"888","Suriname",3.9193,-56.0278,2020-01-23,0
"889","US",18.3358,-64.8963,2020-01-23,0
"890","occupied Palestinian territory",31.9522,35.2332,2020-01-23,0
"891","France",3.9339,-53.1258,2020-01-23,0
"892","US",13.4443,144.7937,2020-01-23,0
"893","Kosovo",42.6026,20.903,2020-01-23,0
"894","Canada",53.1355,-57.6604,2020-01-23,0
"895","Canada",46.5107,-63.4168,2020-01-23,0
"896","Central African Republic",6.6111,20.9394,2020-01-23,0
"897","Congo (Brazzaville)",-4.0383,21.7587,2020-01-23,0
"898","Equatorial Guinea",1.5,10,2020-01-23,0
"899","France",-12.8275,45.1662,2020-01-23,0
"900","Uzbekistan",41.3775,64.5853,2020-01-23,0
"901","Thailand",15,101,2020-01-24,5
"902","Japan",36,138,2020-01-24,2
"903","Singapore",1.2833,103.8333,2020-01-24,3
"904","Nepal",28.1667,84.25,2020-01-24,0
"905","Malaysia",2.5,112.5,2020-01-24,0
"906","Canada",49.2827,-123.1207,2020-01-24,0
"907","Australia",-33.8688,151.2093,2020-01-24,0
"908","Australia",-37.8136,144.9631,2020-01-24,0
"909","Australia",-28.0167,153.4,2020-01-24,0
"910","Cambodia",11.55,104.9167,2020-01-24,0
"911","Sri Lanka",7,81,2020-01-24,0
"912","Germany",51,9,2020-01-24,0
"913","Finland",64,26,2020-01-24,0
"914","United Arab Emirates",24,54,2020-01-24,0
"915","Philippines",13,122,2020-01-24,0
"916","India",21,78,2020-01-24,0
"917","Italy",43,12,2020-01-24,0
"918","Sweden",63,16,2020-01-24,0
"919","Spain",40,-4,2020-01-24,0
"920","Australia",-34.9285,138.6007,2020-01-24,0
"921","Belgium",50.8333,4,2020-01-24,0
"922","Egypt",26,30,2020-01-24,0
"923","Australia",35.4437,139.638,2020-01-24,0
"924","Lebanon",33.8547,35.8623,2020-01-24,0
"925","Iraq",33,44,2020-01-24,0
"926","Oman",21,57,2020-01-24,0
"927","Afghanistan",33,65,2020-01-24,0
"928","Bahrain",26.0275,50.55,2020-01-24,0
"929","Kuwait",29.5,47.75,2020-01-24,0
"930","Algeria",28.0339,1.6596,2020-01-24,0
"931","Croatia",45.1,15.2,2020-01-24,0
"932","Switzerland",46.8182,8.2275,2020-01-24,0
"933","Austria",47.5162,14.5501,2020-01-24,0
"934","Israel",31,35,2020-01-24,0
"935","Pakistan",30.3753,69.3451,2020-01-24,0
"936","Brazil",-14.235,-51.9253,2020-01-24,0
"937","Georgia",42.3154,43.3569,2020-01-24,0
"938","Greece",39.0742,21.8243,2020-01-24,0
"939","North Macedonia",41.6086,21.7453,2020-01-24,0
"940","Norway",60.472,8.4689,2020-01-24,0
"941","Romania",45.9432,24.9668,2020-01-24,0
"942","Estonia",58.5953,25.0136,2020-01-24,0
"943","Netherlands",52.1326,5.2913,2020-01-24,0
"944","San Marino",43.9424,12.4578,2020-01-24,0
"945","Belarus",53.7098,27.9534,2020-01-24,0
"946","Iceland",64.9631,-19.0208,2020-01-24,0
"947","Lithuania",55.1694,23.8813,2020-01-24,0
"948","Mexico",23.6345,-102.5528,2020-01-24,0
"949","New Zealand",-40.9006,174.886,2020-01-24,0
"950","Nigeria",9.082,8.6753,2020-01-24,0
"951","Australia",-31.9505,115.8605,2020-01-24,0
"952","Ireland",53.1424,-7.6921,2020-01-24,0
"953","Luxembourg",49.8153,6.1296,2020-01-24,0
"954","Monaco",43.7333,7.4167,2020-01-24,0
"955","Qatar",25.3548,51.1839,2020-01-24,0
"956","Ecuador",-1.8312,-78.1834,2020-01-24,0
"957","Azerbaijan",40.1431,47.5769,2020-01-24,0
"958","Armenia",40.0691,45.0382,2020-01-24,0
"959","Dominican Republic",18.7357,-70.1627,2020-01-24,0
"960","Indonesia",-0.7893,113.9213,2020-01-24,0
"961","Portugal",39.3999,-8.2245,2020-01-24,0
"962","Andorra",42.5063,1.5218,2020-01-24,0
"963","Australia",-41.4545,145.9707,2020-01-24,0
"964","Latvia",56.8796,24.6032,2020-01-24,0
"965","Morocco",31.7917,-7.0926,2020-01-24,0
"966","Saudi Arabia",24,45,2020-01-24,0
"967","Senegal",14.4974,-14.4524,2020-01-24,0
"968","Argentina",-38.4161,-63.6167,2020-01-24,0
"969","Chile",-35.6751,-71.543,2020-01-24,0
"970","Jordan",31.24,36.51,2020-01-24,0
"971","Ukraine",48.3794,31.1656,2020-01-24,0
"972","Hungary",47.1625,19.5033,2020-01-24,0
"973","Australia",-12.4634,130.8456,2020-01-24,0
"974","Liechtenstein",47.14,9.55,2020-01-24,0
"975","Poland",51.9194,19.1451,2020-01-24,0
"976","Tunisia",34,9,2020-01-24,0
"977","Bosnia and Herzegovina",43.9159,17.6791,2020-01-24,0
"978","Slovenia",46.1512,14.9955,2020-01-24,0
"979","South Africa",-30.5595,22.9375,2020-01-24,0
"980","Bhutan",27.5142,90.4336,2020-01-24,0
"981","Cameroon",3.848,11.5021,2020-01-24,0
"982","Colombia",4.5709,-74.2973,2020-01-24,0
"983","Costa Rica",9.7489,-83.7534,2020-01-24,0
"984","Peru",-9.19,-75.0152,2020-01-24,0
"985","Serbia",44.0165,21.0059,2020-01-24,0
"986","Slovakia",48.669,19.699,2020-01-24,0
"987","Togo",8.6195,0.8248,2020-01-24,0
"988","Malta",35.9375,14.3754,2020-01-24,0
"989","Martinique",14.6415,-61.0242,2020-01-24,0
"990","Bulgaria",42.7339,25.4858,2020-01-24,0
"991","Maldives",3.2028,73.2207,2020-01-24,0
"992","Bangladesh",23.685,90.3563,2020-01-24,0
"993","Paraguay",-23.4425,-58.4438,2020-01-24,0
"994","Canada",51.2538,-85.3232,2020-01-24,0
"995","Canada",53.9333,-116.5765,2020-01-24,0
"996","Canada",52.9399,-73.5491,2020-01-24,0
"997","Albania",41.1533,20.1683,2020-01-24,0
"998","Cyprus",35.1264,33.4299,2020-01-24,0
"999","Brunei",4.5353,114.7277,2020-01-24,0
"1000","US",47.4009,-121.4905,2020-01-24,0
"1001","US",42.1657,-74.9481,2020-01-24,0
"1002","US",36.1162,-119.6816,2020-01-24,0
"1003","US",42.2302,-71.5301,2020-01-24,0
"1004","US",35.4437,139.638,2020-01-24,0
"1005","US",37.6489,-122.6655,2020-01-24,0
"1006","US",33.0406,-83.6431,2020-01-24,0
"1007","US",39.0598,-105.3111,2020-01-24,0
"1008","US",27.7663,-81.6868,2020-01-24,0
"1009","US",40.2989,-74.521,2020-01-24,0
"1010","US",44.572,-122.0709,2020-01-24,0
"1011","US",31.0545,-97.5635,2020-01-24,0
"1012","US",40.3495,-88.9861,2020-01-24,0
"1013","US",40.5908,-77.2098,2020-01-24,0
"1014","US",42.0115,-93.2105,2020-01-24,0
"1015","US",39.0639,-76.8021,2020-01-24,0
"1016","US",35.6301,-79.8064,2020-01-24,0
"1017","US",33.8569,-80.945,2020-01-24,0
"1018","US",35.7478,-86.6923,2020-01-24,0
"1019","US",37.7693,-78.17,2020-01-24,0
"1020","US",33.7298,-111.4312,2020-01-24,0
"1021","US",39.8494,-86.2583,2020-01-24,0
"1022","US",37.6681,-84.6701,2020-01-24,0
"1023","US",38.8974,-77.0268,2020-01-24,0
"1024","US",38.3135,-117.0554,2020-01-24,0
"1025","US",43.4525,-71.5639,2020-01-24,0
"1026","US",45.6945,-93.9002,2020-01-24,0
"1027","US",41.1254,-98.2681,2020-01-24,0
"1028","US",40.3888,-82.7649,2020-01-24,0
"1029","US",41.6809,-71.5118,2020-01-24,0
"1030","US",44.2685,-89.6165,2020-01-24,0
"1031","US",41.5978,-72.7554,2020-01-24,0
"1032","US",21.0943,-157.4983,2020-01-24,0
"1033","US",35.5653,-96.9289,2020-01-24,0
"1034","US",40.15,-111.8624,2020-01-24,0
"1035","Burkina Faso",12.2383,-1.5616,2020-01-24,0
"1036","Holy See",41.9029,12.4534,2020-01-24,0
"1037","Mongolia",46.8625,103.8467,2020-01-24,0
"1038","Panama",8.538,-80.7821,2020-01-24,0
"1039","US",38.5266,-96.7265,2020-01-24,0
"1040","US",31.1695,-91.8678,2020-01-24,0
"1041","US",38.4561,-92.2884,2020-01-24,0
"1042","US",44.0459,-72.7107,2020-01-24,0
"1043","US",61.3707,-152.4044,2020-01-24,0
"1044","US",34.9697,-92.3731,2020-01-24,0
"1045","US",39.3185,-75.5071,2020-01-24,0
"1046","US",44.2405,-114.4788,2020-01-24,0
"1047","US",44.6939,-69.3819,2020-01-24,0
"1048","US",43.3266,-84.5361,2020-01-24,0
"1049","US",32.7416,-89.6787,2020-01-24,0
"1050","US",46.9219,-110.4544,2020-01-24,0
"1051","US",34.8405,-106.2485,2020-01-24,0
"1052","US",47.5289,-99.784,2020-01-24,0
"1053","US",44.2998,-99.4388,2020-01-24,0
