"","Country","Lat","Long","date","val","diff","Countr_id"
"1420","China",30.0572,107.874,2020-02-14,537,23,29
"1421","China",30.6171,102.7103,2020-02-14,463,23,29
"1422","China",47.862,127.7615,2020-02-14,419,23,29
"1423","China",40.1824,116.4142,2020-02-14,372,23,29
"1424","China",31.202,121.4491,2020-02-14,318,23,29
"1425","China",39.549,116.1306,2020-02-14,283,23,29
"1426","China",26.0789,117.9874,2020-02-14,281,23,29
"1427","China",23.8298,108.7881,2020-02-14,226,23,29
"1428","China",35.1917,108.8701,2020-02-14,230,23,29
"1429","China",24.974,101.487,2020-02-14,162,23,29
"1430","China",19.1959,109.7453,2020-02-14,159,23,29
"1431","China",26.8154,106.8748,2020-02-14,140,23,29
"1432","China",39.3054,117.323,2020-02-14,120,23,29
"1433","China",37.5777,112.2922,2020-02-14,127,23,29
"1434","China",37.8099,101.0583,2020-02-14,90,23,29
"1435","China",22.3,114.2,2020-02-14,56,23,29
"1436","China",41.2956,122.6085,2020-02-14,119,23,29
"1437","China",43.6661,126.1923,2020-02-14,86,23,29
"1438","China",41.1129,85.2401,2020-02-14,65,23,29
"1439","China",44.0935,113.9448,2020-02-14,65,23,29
"1440","China",37.2692,106.1655,2020-02-14,67,23,29
"1441","Taiwan*",23.7,121,2020-02-14,18,23,134
"1442","Vietnam",16,108,2020-02-14,16,22,147
"1443","Russia",60,90,2020-02-14,2,14,115
"1444","China",35.7452,95.9956,2020-02-14,18,23,29
"1445","China",22.1667,113.55,2020-02-14,10,23,29
"1446","China",31.6927,88.0924,2020-02-14,1,23,29
"1447","US",37.3541,-121.9552,2020-02-14,2,23,144
"1448","US",42.3601,-71.0589,2020-02-14,1,23,144
"1449","US",33.7879,-117.8531,2020-02-14,1,23,144
"1450","US",33.2918,-112.4291,2020-02-14,1,23,144
"1451","US",32.7157,-117.1611,2020-02-14,2,23,144
"1452","US",36.5761,-120.9876,2020-02-14,2,23,144
"1453","US",34.0522,-118.2437,2020-02-14,1,23,144
"1454","US",47.6062,-122.3321,2020-02-14,1,23,144
"1455","US",41.7377,-87.6976,2020-02-14,2,23,144
"1456","United Kingdom",55.3781,-3.436,2020-02-14,9,14,142
"1457","Thailand",15,101,2020-02-15,33,24,135
"1458","Japan",36,138,2020-02-15,43,24,73
"1459","Singapore",1.2833,103.8333,2020-02-15,72,23,124
"1460","Nepal",28.1667,84.25,2020-02-15,1,21,97
"1461","Malaysia",2.5,112.5,2020-02-15,22,21,86
"1462","Canada",49.2827,-123.1207,2020-02-15,4,20,25
"1463","Australia",-33.8688,151.2093,2020-02-15,4,20,9
"1464","Australia",-37.8136,144.9631,2020-02-15,4,20,9
"1465","Australia",-28.0167,153.4,2020-02-15,5,20,9
"1466","Cambodia",11.55,104.9167,2020-02-15,1,19,23
"1467","Sri Lanka",7,81,2020-02-15,1,19,129
"1468","Germany",51,9,2020-02-15,16,19,53
"1469","Finland",64,26,2020-02-15,1,17,49
"1470","United Arab Emirates",24,54,2020-02-15,8,17,141
"1471","Philippines",13,122,2020-02-15,3,16,109
"1472","India",21,78,2020-02-15,3,16,65
"1473","Italy",43,12,2020-02-15,3,15,71
"1474","Sweden",63,16,2020-02-15,1,15,132
"1475","Spain",40,-4,2020-02-15,2,14,128
"1476","Australia",-34.9285,138.6007,2020-02-15,2,20,9
"1477","Belgium",50.8333,4,2020-02-15,1,11,15
"1478","Egypt",26,30,2020-02-15,1,1,44
"1479","Canada",51.2538,-85.3232,2020-02-15,3,20,25
"1480","China",30.9756,112.2707,2020-02-15,56249,24,29
"1481","Korea, South",36,128,2020-02-15,28,24,78
"1482","France",46.2276,2.2137,2020-02-15,12,22,50
"1483","China",23.3417,113.4244,2020-02-15,1294,24,29
"1484","China",33.882,113.614,2020-02-15,1212,24,29
"1485","China",29.1832,120.0934,2020-02-15,1162,24,29
"1486","China",27.6104,111.7088,2020-02-15,1001,24,29
"1487","China",31.8257,117.2264,2020-02-15,950,24,29
"1488","China",27.614,115.7221,2020-02-15,913,24,29
"1489","China",36.3427,118.1498,2020-02-15,532,24,29
"1490","Cruise Ship",35.4437,139.638,2020-02-15,285,8,36
"1491","China",32.9711,119.455,2020-02-15,604,24,29
"1492","China",30.0572,107.874,2020-02-15,544,24,29
"1493","China",30.6171,102.7103,2020-02-15,470,24,29
"1494","China",47.862,127.7615,2020-02-15,425,24,29
"1495","China",40.1824,116.4142,2020-02-15,375,24,29
"1496","China",31.202,121.4491,2020-02-15,326,24,29
"1497","China",39.549,116.1306,2020-02-15,291,24,29
"1498","China",26.0789,117.9874,2020-02-15,285,24,29
"1499","China",23.8298,108.7881,2020-02-15,235,24,29
"1500","China",35.1917,108.8701,2020-02-15,232,24,29
"1501","China",24.974,101.487,2020-02-15,168,24,29
"1502","China",19.1959,109.7453,2020-02-15,162,24,29
"1503","China",26.8154,106.8748,2020-02-15,143,24,29
"1504","China",39.3054,117.323,2020-02-15,122,24,29
"1505","China",37.5777,112.2922,2020-02-15,128,24,29
"1506","China",37.8099,101.0583,2020-02-15,90,24,29
"1507","China",22.3,114.2,2020-02-15,56,24,29
"1508","China",41.2956,122.6085,2020-02-15,119,24,29
"1509","China",43.6661,126.1923,2020-02-15,88,24,29
"1510","China",41.1129,85.2401,2020-02-15,70,24,29
"1511","China",44.0935,113.9448,2020-02-15,68,24,29
"1512","China",37.2692,106.1655,2020-02-15,70,24,29
"1513","Taiwan*",23.7,121,2020-02-15,18,24,134
"1514","Vietnam",16,108,2020-02-15,16,23,147
"1515","Russia",60,90,2020-02-15,2,15,115
"1516","China",35.7452,95.9956,2020-02-15,18,24,29
"1517","China",22.1667,113.55,2020-02-15,10,24,29
"1518","China",31.6927,88.0924,2020-02-15,1,24,29
"1519","US",37.3541,-121.9552,2020-02-15,2,24,144
"1520","US",42.3601,-71.0589,2020-02-15,1,24,144
"1521","US",33.7879,-117.8531,2020-02-15,1,24,144
"1522","US",33.2918,-112.4291,2020-02-15,1,24,144
"1523","US",32.7157,-117.1611,2020-02-15,2,24,144
"1524","US",36.5761,-120.9876,2020-02-15,2,24,144
"1525","US",34.0522,-118.2437,2020-02-15,1,24,144
"1526","US",47.6062,-122.3321,2020-02-15,1,24,144
"1527","US",41.7377,-87.6976,2020-02-15,2,24,144
"1528","United Kingdom",55.3781,-3.436,2020-02-15,9,15,142
"1529","Thailand",15,101,2020-02-16,34,25,135
"1530","Japan",36,138,2020-02-16,59,25,73
"1531","Singapore",1.2833,103.8333,2020-02-16,75,24,124
"1532","Nepal",28.1667,84.25,2020-02-16,1,22,97
"1533","Malaysia",2.5,112.5,2020-02-16,22,22,86
"1534","Canada",49.2827,-123.1207,2020-02-16,4,21,25
"1535","Australia",-33.8688,151.2093,2020-02-16,4,21,9
"1536","Australia",-37.8136,144.9631,2020-02-16,4,21,9
"1537","Australia",-28.0167,153.4,2020-02-16,5,21,9
"1538","Cambodia",11.55,104.9167,2020-02-16,1,20,23
"1539","Sri Lanka",7,81,2020-02-16,1,20,129
"1540","Germany",51,9,2020-02-16,16,20,53
"1541","Finland",64,26,2020-02-16,1,18,49
"1542","United Arab Emirates",24,54,2020-02-16,9,18,141
"1543","Philippines",13,122,2020-02-16,3,17,109
"1544","India",21,78,2020-02-16,3,17,65
"1545","Italy",43,12,2020-02-16,3,16,71
"1546","Sweden",63,16,2020-02-16,1,16,132
"1547","Spain",40,-4,2020-02-16,2,15,128
"1548","Australia",-34.9285,138.6007,2020-02-16,2,21,9
"1549","Belgium",50.8333,4,2020-02-16,1,12,15
"1550","Egypt",26,30,2020-02-16,1,2,44
"1551","Canada",51.2538,-85.3232,2020-02-16,3,21,25
"1552","China",30.9756,112.2707,2020-02-16,58182,25,29
"1553","Korea, South",36,128,2020-02-16,29,25,78
"1554","France",46.2276,2.2137,2020-02-16,12,23,50
"1555","China",23.3417,113.4244,2020-02-16,1316,25,29
"1556","China",33.882,113.614,2020-02-16,1231,25,29
"1557","China",29.1832,120.0934,2020-02-16,1167,25,29
"1558","China",27.6104,111.7088,2020-02-16,1004,25,29
"1559","China",31.8257,117.2264,2020-02-16,962,25,29
"1560","China",27.614,115.7221,2020-02-16,925,25,29
"1561","China",36.3427,118.1498,2020-02-16,537,25,29
"1562","Cruise Ship",35.4437,139.638,2020-02-16,355,9,36
"1563","China",32.9711,119.455,2020-02-16,617,25,29
"1564","China",30.0572,107.874,2020-02-16,551,25,29
"1565","China",30.6171,102.7103,2020-02-16,481,25,29
"1566","China",47.862,127.7615,2020-02-16,445,25,29
"1567","China",40.1824,116.4142,2020-02-16,380,25,29
"1568","China",31.202,121.4491,2020-02-16,328,25,29
"1569","China",39.549,116.1306,2020-02-16,300,25,29
"1570","China",26.0789,117.9874,2020-02-16,287,25,29
"1571","China",23.8298,108.7881,2020-02-16,237,25,29
"1572","China",35.1917,108.8701,2020-02-16,236,25,29
"1573","China",24.974,101.487,2020-02-16,171,25,29
"1574","China",19.1959,109.7453,2020-02-16,162,25,29
"1575","China",26.8154,106.8748,2020-02-16,144,25,29
"1576","China",39.3054,117.323,2020-02-16,124,25,29
"1577","China",37.5777,112.2922,2020-02-16,129,25,29
"1578","China",37.8099,101.0583,2020-02-16,90,25,29
"1579","China",22.3,114.2,2020-02-16,57,25,29
"1580","China",41.2956,122.6085,2020-02-16,121,25,29
"1581","China",43.6661,126.1923,2020-02-16,89,25,29
"1582","China",41.1129,85.2401,2020-02-16,71,25,29
"1583","China",44.0935,113.9448,2020-02-16,70,25,29
"1584","China",37.2692,106.1655,2020-02-16,70,25,29
"1585","Taiwan*",23.7,121,2020-02-16,20,25,134
"1586","Vietnam",16,108,2020-02-16,16,24,147
"1587","Russia",60,90,2020-02-16,2,16,115
"1588","China",35.7452,95.9956,2020-02-16,18,25,29
"1589","China",22.1667,113.55,2020-02-16,10,25,29
"1590","China",31.6927,88.0924,2020-02-16,1,25,29
"1591","US",37.3541,-121.9552,2020-02-16,2,25,144
"1592","US",42.3601,-71.0589,2020-02-16,1,25,144
"1593","US",33.7879,-117.8531,2020-02-16,1,25,144
"1594","US",33.2918,-112.4291,2020-02-16,1,25,144
"1595","US",32.7157,-117.1611,2020-02-16,2,25,144
"1596","US",36.5761,-120.9876,2020-02-16,2,25,144
"1597","US",34.0522,-118.2437,2020-02-16,1,25,144
"1598","US",47.6062,-122.3321,2020-02-16,1,25,144
"1599","US",41.7377,-87.6976,2020-02-16,2,25,144
"1600","United Kingdom",55.3781,-3.436,2020-02-16,9,16,142
"1601","Thailand",15,101,2020-02-17,35,26,135
"1602","Japan",36,138,2020-02-17,66,26,73
"1603","Singapore",1.2833,103.8333,2020-02-17,77,25,124
"1604","Nepal",28.1667,84.25,2020-02-17,1,23,97
"1605","Malaysia",2.5,112.5,2020-02-17,22,23,86
"1606","Canada",49.2827,-123.1207,2020-02-17,5,22,25
"1607","Australia",-33.8688,151.2093,2020-02-17,4,22,9
"1608","Australia",-37.8136,144.9631,2020-02-17,4,22,9
"1609","Australia",-28.0167,153.4,2020-02-17,5,22,9
"1610","Cambodia",11.55,104.9167,2020-02-17,1,21,23
"1611","Sri Lanka",7,81,2020-02-17,1,21,129
"1612","Germany",51,9,2020-02-17,16,21,53
"1613","Finland",64,26,2020-02-17,1,19,49
"1614","United Arab Emirates",24,54,2020-02-17,9,19,141
"1615","Philippines",13,122,2020-02-17,3,18,109
"1616","India",21,78,2020-02-17,3,18,65
"1617","Italy",43,12,2020-02-17,3,17,71
"1618","Sweden",63,16,2020-02-17,1,17,132
"1619","Spain",40,-4,2020-02-17,2,16,128
"1620","Australia",-34.9285,138.6007,2020-02-17,2,22,9
"1621","Belgium",50.8333,4,2020-02-17,1,13,15
"1622","Egypt",26,30,2020-02-17,1,3,44
"1623","Canada",51.2538,-85.3232,2020-02-17,3,22,25
"1624","China",30.9756,112.2707,2020-02-17,59989,26,29
"1625","Korea, South",36,128,2020-02-17,30,26,78
"1626","France",46.2276,2.2137,2020-02-17,12,24,50
"1627","China",23.3417,113.4244,2020-02-17,1322,26,29
"1628","China",33.882,113.614,2020-02-17,1246,26,29
"1629","China",29.1832,120.0934,2020-02-17,1171,26,29
"1630","China",27.6104,111.7088,2020-02-17,1006,26,29
"1631","China",31.8257,117.2264,2020-02-17,973,26,29
"1632","China",27.614,115.7221,2020-02-17,930,26,29
"1633","China",36.3427,118.1498,2020-02-17,541,26,29
"1634","Cruise Ship",35.4437,139.638,2020-02-17,454,10,36
"1635","China",32.9711,119.455,2020-02-17,626,26,29
"1636","China",30.0572,107.874,2020-02-17,553,26,29
"1637","China",30.6171,102.7103,2020-02-17,495,26,29
"1638","China",47.862,127.7615,2020-02-17,457,26,29
"1639","China",40.1824,116.4142,2020-02-17,381,26,29
"1640","China",31.202,121.4491,2020-02-17,333,26,29
"1641","China",39.549,116.1306,2020-02-17,301,26,29
"1642","China",26.0789,117.9874,2020-02-17,290,26,29
"1643","China",23.8298,108.7881,2020-02-17,238,26,29
"1644","China",35.1917,108.8701,2020-02-17,240,26,29
"1645","China",24.974,101.487,2020-02-17,171,26,29
"1646","China",19.1959,109.7453,2020-02-17,163,26,29
"1647","China",26.8154,106.8748,2020-02-17,146,26,29
"1648","China",39.3054,117.323,2020-02-17,125,26,29
"1649","China",37.5777,112.2922,2020-02-17,130,26,29
"1650","China",37.8099,101.0583,2020-02-17,91,26,29
"1651","China",22.3,114.2,2020-02-17,60,26,29
"1652","China",41.2956,122.6085,2020-02-17,121,26,29
"1653","China",43.6661,126.1923,2020-02-17,89,26,29
"1654","China",41.1129,85.2401,2020-02-17,75,26,29
"1655","China",44.0935,113.9448,2020-02-17,72,26,29
"1656","China",37.2692,106.1655,2020-02-17,70,26,29
"1657","Taiwan*",23.7,121,2020-02-17,22,26,134
"1658","Vietnam",16,108,2020-02-17,16,25,147
"1659","Russia",60,90,2020-02-17,2,17,115
"1660","China",35.7452,95.9956,2020-02-17,18,26,29
"1661","China",22.1667,113.55,2020-02-17,10,26,29
"1662","China",31.6927,88.0924,2020-02-17,1,26,29
"1663","US",37.3541,-121.9552,2020-02-17,2,26,144
"1664","US",42.3601,-71.0589,2020-02-17,1,26,144
"1665","US",33.7879,-117.8531,2020-02-17,1,26,144
"1666","US",33.2918,-112.4291,2020-02-17,1,26,144
"1667","US",32.7157,-117.1611,2020-02-17,2,26,144
"1668","US",36.5761,-120.9876,2020-02-17,2,26,144
"1669","US",34.0522,-118.2437,2020-02-17,1,26,144
"1670","US",47.6062,-122.3321,2020-02-17,1,26,144
"1671","US",41.7377,-87.6976,2020-02-17,2,26,144
"1672","United Kingdom",55.3781,-3.436,2020-02-17,9,17,142
"1673","Thailand",15,101,2020-02-18,35,27,135
"1674","Japan",36,138,2020-02-18,74,27,73
"1675","Singapore",1.2833,103.8333,2020-02-18,81,26,124
"1676","Nepal",28.1667,84.25,2020-02-18,1,24,97
"1677","Malaysia",2.5,112.5,2020-02-18,22,24,86
"1678","Canada",49.2827,-123.1207,2020-02-18,5,23,25
"1679","Australia",-33.8688,151.2093,2020-02-18,4,23,9
"1680","Australia",-37.8136,144.9631,2020-02-18,4,23,9
"1681","Australia",-28.0167,153.4,2020-02-18,5,23,9
"1682","Cambodia",11.55,104.9167,2020-02-18,1,22,23
"1683","Sri Lanka",7,81,2020-02-18,1,22,129
"1684","Germany",51,9,2020-02-18,16,22,53
"1685","Finland",64,26,2020-02-18,1,20,49
"1686","United Arab Emirates",24,54,2020-02-18,9,20,141
"1687","Philippines",13,122,2020-02-18,3,19,109
"1688","India",21,78,2020-02-18,3,19,65
"1689","Italy",43,12,2020-02-18,3,18,71
"1690","Sweden",63,16,2020-02-18,1,18,132
"1691","Spain",40,-4,2020-02-18,2,17,128
"1692","Australia",-34.9285,138.6007,2020-02-18,2,23,9
"1693","Belgium",50.8333,4,2020-02-18,1,14,15
"1694","Egypt",26,30,2020-02-18,1,4,44
"1695","Canada",51.2538,-85.3232,2020-02-18,3,23,25
"1696","China",30.9756,112.2707,2020-02-18,61682,27,29
"1697","Korea, South",36,128,2020-02-18,31,27,78
"1698","France",46.2276,2.2137,2020-02-18,12,25,50
"1699","China",23.3417,113.4244,2020-02-18,1328,27,29
"1700","China",33.882,113.614,2020-02-18,1257,27,29
"1701","China",29.1832,120.0934,2020-02-18,1172,27,29
"1702","China",27.6104,111.7088,2020-02-18,1007,27,29
"1703","China",31.8257,117.2264,2020-02-18,982,27,29
"1704","China",27.614,115.7221,2020-02-18,933,27,29
"1705","China",36.3427,118.1498,2020-02-18,543,27,29
"1706","Cruise Ship",35.4437,139.638,2020-02-18,542,11,36
"1707","China",32.9711,119.455,2020-02-18,629,27,29
"1708","China",30.0572,107.874,2020-02-18,555,27,29
"1709","China",30.6171,102.7103,2020-02-18,508,27,29
"1710","China",47.862,127.7615,2020-02-18,464,27,29
"1711","China",40.1824,116.4142,2020-02-18,387,27,29
"1712","China",31.202,121.4491,2020-02-18,333,27,29
"1713","China",39.549,116.1306,2020-02-18,306,27,29
"1714","China",26.0789,117.9874,2020-02-18,292,27,29
"1715","China",23.8298,108.7881,2020-02-18,242,27,29
"1716","China",35.1917,108.8701,2020-02-18,240,27,29
"1717","China",24.974,101.487,2020-02-18,172,27,29
"1718","China",19.1959,109.7453,2020-02-18,163,27,29
"1719","China",26.8154,106.8748,2020-02-18,146,27,29
"1720","China",39.3054,117.323,2020-02-18,128,27,29
"1721","China",37.5777,112.2922,2020-02-18,131,27,29
"1722","China",37.8099,101.0583,2020-02-18,91,27,29
"1723","China",22.3,114.2,2020-02-18,62,27,29
"1724","China",41.2956,122.6085,2020-02-18,121,27,29
"1725","China",43.6661,126.1923,2020-02-18,89,27,29
"1726","China",41.1129,85.2401,2020-02-18,76,27,29
"1727","China",44.0935,113.9448,2020-02-18,73,27,29
"1728","China",37.2692,106.1655,2020-02-18,70,27,29
"1729","Taiwan*",23.7,121,2020-02-18,22,27,134
"1730","Vietnam",16,108,2020-02-18,16,26,147
"1731","Russia",60,90,2020-02-18,2,18,115
"1732","China",35.7452,95.9956,2020-02-18,18,27,29
"1733","China",22.1667,113.55,2020-02-18,10,27,29
"1734","China",31.6927,88.0924,2020-02-18,1,27,29
"1735","US",37.3541,-121.9552,2020-02-18,2,27,144
"1736","US",42.3601,-71.0589,2020-02-18,1,27,144
"1737","US",33.7879,-117.8531,2020-02-18,1,27,144
"1738","US",33.2918,-112.4291,2020-02-18,1,27,144
"1739","US",32.7157,-117.1611,2020-02-18,2,27,144
"1740","US",36.5761,-120.9876,2020-02-18,2,27,144
"1741","US",34.0522,-118.2437,2020-02-18,1,27,144
"1742","US",47.6062,-122.3321,2020-02-18,1,27,144
"1743","US",41.7377,-87.6976,2020-02-18,2,27,144
"1744","United Kingdom",55.3781,-3.436,2020-02-18,9,18,142
"1745","Thailand",15,101,2020-02-19,35,28,135
"1746","Japan",36,138,2020-02-19,84,28,73
"1747","Singapore",1.2833,103.8333,2020-02-19,84,27,124
"1748","Nepal",28.1667,84.25,2020-02-19,1,25,97
"1749","Malaysia",2.5,112.5,2020-02-19,22,25,86
"1750","Canada",49.2827,-123.1207,2020-02-19,5,24,25
"1751","Australia",-33.8688,151.2093,2020-02-19,4,24,9
"1752","Australia",-37.8136,144.9631,2020-02-19,4,24,9
"1753","Australia",-28.0167,153.4,2020-02-19,5,24,9
"1754","Cambodia",11.55,104.9167,2020-02-19,1,23,23
"1755","Sri Lanka",7,81,2020-02-19,1,23,129
"1756","Germany",51,9,2020-02-19,16,23,53
"1757","Finland",64,26,2020-02-19,1,21,49
"1758","United Arab Emirates",24,54,2020-02-19,9,21,141
"1759","Philippines",13,122,2020-02-19,3,20,109
"1760","India",21,78,2020-02-19,3,20,65
"1761","Italy",43,12,2020-02-19,3,19,71
"1762","Sweden",63,16,2020-02-19,1,19,132
"1763","Spain",40,-4,2020-02-19,2,18,128
"1764","Australia",-34.9285,138.6007,2020-02-19,2,24,9
"1765","Belgium",50.8333,4,2020-02-19,1,15,15
"1766","Egypt",26,30,2020-02-19,1,5,44
"1767","Canada",51.2538,-85.3232,2020-02-19,3,24,25
"1768","China",30.9756,112.2707,2020-02-19,62031,28,29
"1769","Iran",32,53,2020-02-19,2,0,67
"1770","Korea, South",36,128,2020-02-19,31,28,78
"1771","France",46.2276,2.2137,2020-02-19,12,26,50
"1772","China",23.3417,113.4244,2020-02-19,1331,28,29
"1773","China",33.882,113.614,2020-02-19,1262,28,29
"1774","China",29.1832,120.0934,2020-02-19,1174,28,29
"1775","China",27.6104,111.7088,2020-02-19,1008,28,29
"1776","China",31.8257,117.2264,2020-02-19,986,28,29
"1777","China",27.614,115.7221,2020-02-19,934,28,29
"1778","China",36.3427,118.1498,2020-02-19,544,28,29
"1779","Cruise Ship",35.4437,139.638,2020-02-19,621,12,36
"1780","China",32.9711,119.455,2020-02-19,631,28,29
"1781","China",30.0572,107.874,2020-02-19,560,28,29
"1782","China",30.6171,102.7103,2020-02-19,514,28,29
"1783","China",47.862,127.7615,2020-02-19,470,28,29
"1784","China",40.1824,116.4142,2020-02-19,393,28,29
"1785","China",31.202,121.4491,2020-02-19,333,28,29
"1786","China",39.549,116.1306,2020-02-19,306,28,29
"1787","China",26.0789,117.9874,2020-02-19,293,28,29
"1788","China",23.8298,108.7881,2020-02-19,244,28,29
"1789","China",35.1917,108.8701,2020-02-19,242,28,29
"1790","China",24.974,101.487,2020-02-19,172,28,29
"1791","China",19.1959,109.7453,2020-02-19,168,28,29
"1792","China",26.8154,106.8748,2020-02-19,146,28,29
"1793","China",39.3054,117.323,2020-02-19,130,28,29
"1794","China",37.5777,112.2922,2020-02-19,131,28,29
"1795","China",37.8099,101.0583,2020-02-19,91,28,29
"1796","China",22.3,114.2,2020-02-19,63,28,29
"1797","China",41.2956,122.6085,2020-02-19,121,28,29
"1798","China",43.6661,126.1923,2020-02-19,90,28,29
"1799","China",41.1129,85.2401,2020-02-19,76,28,29
"1800","China",44.0935,113.9448,2020-02-19,75,28,29
"1801","China",37.2692,106.1655,2020-02-19,71,28,29
"1802","Taiwan*",23.7,121,2020-02-19,23,28,134
"1803","Vietnam",16,108,2020-02-19,16,27,147
"1804","Russia",60,90,2020-02-19,2,19,115
"1805","China",35.7452,95.9956,2020-02-19,18,28,29
"1806","China",22.1667,113.55,2020-02-19,10,28,29
"1807","China",31.6927,88.0924,2020-02-19,1,28,29
"1808","US",37.3541,-121.9552,2020-02-19,2,28,144
"1809","US",42.3601,-71.0589,2020-02-19,1,28,144
"1810","US",33.7879,-117.8531,2020-02-19,1,28,144
"1811","US",33.2918,-112.4291,2020-02-19,1,28,144
"1812","US",32.7157,-117.1611,2020-02-19,2,28,144
"1813","US",36.5761,-120.9876,2020-02-19,2,28,144
"1814","US",34.0522,-118.2437,2020-02-19,1,28,144
"1815","US",47.6062,-122.3321,2020-02-19,1,28,144
"1816","US",41.7377,-87.6976,2020-02-19,2,28,144
"1817","United Kingdom",55.3781,-3.436,2020-02-19,9,19,142
"1818","Thailand",15,101,2020-02-20,35,29,135
"1819","Japan",36,138,2020-02-20,94,29,73
"1820","Singapore",1.2833,103.8333,2020-02-20,84,28,124
"1821","Nepal",28.1667,84.25,2020-02-20,1,26,97
"1822","Malaysia",2.5,112.5,2020-02-20,22,26,86
"1823","Canada",49.2827,-123.1207,2020-02-20,5,25,25
"1824","Australia",-33.8688,151.2093,2020-02-20,4,25,9
"1825","Australia",-37.8136,144.9631,2020-02-20,4,25,9
"1826","Australia",-28.0167,153.4,2020-02-20,5,25,9
"1827","Cambodia",11.55,104.9167,2020-02-20,1,24,23
"1828","Sri Lanka",7,81,2020-02-20,1,24,129
"1829","Germany",51,9,2020-02-20,16,24,53
"1830","Finland",64,26,2020-02-20,1,22,49
"1831","United Arab Emirates",24,54,2020-02-20,9,22,141
"1832","Philippines",13,122,2020-02-20,3,21,109
